id,binding,binding_strength,kd,kon,koff,neutralization,binding_confidence,iptm,min_interaction_pae,structure_confidence
small-quail-dust,False,,,,,,0.2839274406433105,0.9203618168830872,1.4862802028656006,0.76664799451828
mellow-yak-cypress,False,,,,,,0.1985285878181457,0.8320227265357971,3.18888258934021,0.488772451877594
frozen-bear-opal,False,,,,,,0.0749828517436981,0.456621915102005,11.956573486328123,0.0104106571525335
strong-ram-ivy,False,,,,,,0.0134667130187153,0.8811109066009521,2.6049749851226807,0.70209139585495
bright-seal-ice,False,,,,,,0.0007446284871548,0.8765357136726379,2.7774553298950195,0.6740131974220276
vast-dove-cedar,False,,,,,,0.1433669030666351,0.3780367374420166,11.83729362487793,0.0229310914874076
jade-lynx-cedar,False,,,,,,0.0025154955219477,0.9140510559082032,2.0077719688415527,0.6800239682197571
scarlet-cat-clay,True,Strong,2.65639265676241e-08,17214.0633921586,0.0004705236568303,,0.0738020166754722,0.888422429561615,2.495193719863892,0.6644377708435059
pale-hawk-opal,False,,,,,,6.636897887801751e-05,0.8037711381912231,5.174456596374512,0.5698066353797913
swift-dove-wave,False,,,,,,0.0059404415078461,0.8004398345947266,4.4591474533081055,0.5285391211509705
dark-lion-opal,False,,,,,,0.0007455637096427,0.5687743425369263,9.532883644104004,0.1569967418909073
bright-tiger-opal,False,,,,,,0.0088839335367083,0.8988917469978333,2.223611354827881,0.7429648637771606
deep-tiger-ash,False,,,,,,8.074081051745452e-06,0.3393580019474029,19.029455184936523,0.0099649280309677
small-ox-rose,False,,,,,,0.0007635007495991,0.747551679611206,7.050708770751953,0.4204535186290741
soft-bear-iron,False,,,,,,0.1059886217117309,0.911531150341034,2.005568742752075,0.743864119052887
small-moth-jade,False,,,,,,0.0034905469510704,0.7312583923339844,5.52651309967041,0.3577393889427185
silver-falcon-orchid,False,,,,,,0.0141117749735713,0.8636431694030762,3.165404796600342,0.6147133708000183
jade-jaguar-bronze,False,,,,,,0.0053183860145509,0.9039020538330078,2.321925401687622,0.6777349710464478
bright-panda-ruby,False,,,,,,0.0669937580823898,0.755394458770752,6.035438060760498,0.3099765181541443
jade-cobra-fern,False,,,,,,0.0394864603877067,0.9454804062843324,1.312381386756897,0.796746551990509
shy-cobra-sand,False,,,,,,0.0001660732668824,0.809563398361206,4.40293550491333,0.4366257190704345
ivory-orca-marble,False,,,,,,0.1948386430740356,0.8962971568107605,2.190623044967652,0.7021552920341492
azure-otter-moss,False,,,,,,0.2872473895549774,0.885597288608551,2.3175978660583496,0.6959843039512634
shy-quail-birch,False,,,,,,0.2095928937196731,0.8883877992630005,2.323726892471313,0.6758639216423035
swift-cobra-plume,False,,,,,,0.5040969848632812,0.8790527582168579,2.45447325706482,0.6918109655380249
quick-cat-iron,True,Strong,8.22559467142773e-08,10162.7898065387,0.000835949896795,,0.0478217974305152,0.7797116041183472,4.239695549011231,0.351106196641922
radiant-bear-marble,False,,,,,,0.6394186019897461,0.9277447462081908,1.608241319656372,0.8000442385673523
radiant-moth-vine,False,,,,,,0.0003066557692363,0.2136027812957763,21.81224822998047,1.0180408599458346e-10
deep-shark-iron,False,,,,,,0.0002099939301842,0.8302427530288696,2.8450734615325928,0.0328067280352115
bright-panda-stone,False,,,,,,7.795841520419344e-05,0.2653207778930664,19.75887489318848,2.234257181044086e-06
young-orca-cypress,False,,,,,,1.0082087101181967e-05,0.3081435859203338,16.86505889892578,0.0218059346079826
ivory-boar-wave,False,,,,,,0.0002964281593449,0.4292627573013305,14.706965446472168,0.0004170526808593
ivory-quail-clay,False,,,,,,1.4235826711228585e-05,0.6124988198280334,10.81598663330078,0.1738750487565994
crimson-toad-reed,False,,,,,,1.3955960639577825e-05,0.8248335719108582,4.5767927169799805,0.548366367816925
deep-panda-sand,False,,,,,,0.0291366074234247,0.8908270001411438,2.159108638763428,0.462395042181015
steady-yak-pine,False,,,,,,0.2292510867118835,0.8136686086654663,4.383038520812988,0.29438117146492
swift-crane-jade,False,,,,,,0.0001913658052217,0.5400581955909729,9.451504707336426,0.0771064013242721
azure-ox-onyx,False,,,,,,0.0018811505287885,0.8888095021247864,2.33347749710083,0.7672072052955627
quiet-ram-dust,False,,,,,,0.0591881908476352,0.7189373970031738,6.3181986808776855,0.3139567375183105
ivory-fox-ruby,False,,,,,,0.296526700258255,0.9398987293243408,1.3713589906692505,0.8036999702453613
jade-cat-cloud,False,,,,,,0.6946972012519836,0.9492467045783995,1.0113309621810913,0.8260042071342468
rapid-yak-crystal,False,,,,,,0.6841990351676941,0.9280969500541688,1.4576857089996338,0.7712780237197876
solid-fox-iron,False,,,,,,0.5623593926429749,0.9529428482055664,0.9813228845596312,0.8159806728363037
rough-kiwi-marble,False,,,,,,0.6598004102706909,0.941154420375824,1.223495364189148,0.8000632524490356
